utterance_id,speaker_id,audio_path,label_path,transcript_path,split
sm04010105330,sm04,data\raw\wav_sm04\sm04010105330.wav,data\labels\lab_sm04\sm04010105330.lab,data\transcripts\txt_sm04\sm04010105330.txt,train
sm04010105331,sm04,data\raw\wav_sm04\sm04010105331.wav,data\labels\lab_sm04\sm04010105331.lab,data\transcripts\txt_sm04\sm04010105331.txt,test
sm04010105332,sm04,data\raw\wav_sm04\sm04010105332.wav,data\labels\lab_sm04\sm04010105332.lab,data\transcripts\txt_sm04\sm04010105332.txt,test
sm04010105333,sm04,data\raw\wav_sm04\sm04010105333.wav,data\labels\lab_sm04\sm04010105333.lab,data\transcripts\txt_sm04\sm04010105333.txt,val
sm04010105334,sm04,data\raw\wav_sm04\sm04010105334.wav,data\labels\lab_sm04\sm04010105334.lab,data\transcripts\txt_sm04\sm04010105334.txt,train
sm04010105335,sm04,data\raw\wav_sm04\sm04010105335.wav,data\labels\lab_sm04\sm04010105335.lab,data\transcripts\txt_sm04\sm04010105335.txt,test
sm04010105336,sm04,data\raw\wav_sm04\sm04010105336.wav,data\labels\lab_sm04\sm04010105336.lab,data\transcripts\txt_sm04\sm04010105336.txt,test
sm04010105337,sm04,data\raw\wav_sm04\sm04010105337.wav,data\labels\lab_sm04\sm04010105337.lab,data\transcripts\txt_sm04\sm04010105337.txt,test
sm04010105338,sm04,data\raw\wav_sm04\sm04010105338.wav,data\labels\lab_sm04\sm04010105338.lab,data\transcripts\txt_sm04\sm04010105338.txt,train
sm04010105339,sm04,data\raw\wav_sm04\sm04010105339.wav,data\labels\lab_sm04\sm04010105339.lab,data\transcripts\txt_sm04\sm04010105339.txt,val
sm04010105340,sm04,data\raw\wav_sm04\sm04010105340.wav,data\labels\lab_sm04\sm04010105340.lab,data\transcripts\txt_sm04\sm04010105340.txt,train
sm04010105341,sm04,data\raw\wav_sm04\sm04010105341.wav,data\labels\lab_sm04\sm04010105341.lab,data\transcripts\txt_sm04\sm04010105341.txt,train
sm04010105342,sm04,data\raw\wav_sm04\sm04010105342.wav,data\labels\lab_sm04\sm04010105342.lab,data\transcripts\txt_sm04\sm04010105342.txt,test
sm04010105343,sm04,data\raw\wav_sm04\sm04010105343.wav,data\labels\lab_sm04\sm04010105343.lab,data\transcripts\txt_sm04\sm04010105343.txt,test
sm04010105344,sm04,data\raw\wav_sm04\sm04010105344.wav,data\labels\lab_sm04\sm04010105344.lab,data\transcripts\txt_sm04\sm04010105344.txt,val
sm04010105345,sm04,data\raw\wav_sm04\sm04010105345.wav,data\labels\lab_sm04\sm04010105345.lab,data\transcripts\txt_sm04\sm04010105345.txt,train
sm04010105346,sm04,data\raw\wav_sm04\sm04010105346.wav,data\labels\lab_sm04\sm04010105346.lab,data\transcripts\txt_sm04\sm04010105346.txt,test
sm04010105347,sm04,data\raw\wav_sm04\sm04010105347.wav,data\labels\lab_sm04\sm04010105347.lab,data\transcripts\txt_sm04\sm04010105347.txt,train
sm04010105348,sm04,data\raw\wav_sm04\sm04010105348.wav,data\labels\lab_sm04\sm04010105348.lab,data\transcripts\txt_sm04\sm04010105348.txt,train
sm04010105349,sm04,data\raw\wav_sm04\sm04010105349.wav,data\labels\lab_sm04\sm04010105349.lab,data\transcripts\txt_sm04\sm04010105349.txt,train
sm04010105350,sm04,data\raw\wav_sm04\sm04010105350.wav,data\labels\lab_sm04\sm04010105350.lab,data\transcripts\txt_sm04\sm04010105350.txt,test
sm04010105351,sm04,data\raw\wav_sm04\sm04010105351.wav,data\labels\lab_sm04\sm04010105351.lab,data\transcripts\txt_sm04\sm04010105351.txt,train
sm04010105352,sm04,data\raw\wav_sm04\sm04010105352.wav,data\labels\lab_sm04\sm04010105352.lab,data\transcripts\txt_sm04\sm04010105352.txt,train
sm04010105353,sm04,data\raw\wav_sm04\sm04010105353.wav,data\labels\lab_sm04\sm04010105353.lab,data\transcripts\txt_sm04\sm04010105353.txt,train
sm04010105354,sm04,data\raw\wav_sm04\sm04010105354.wav,data\labels\lab_sm04\sm04010105354.lab,data\transcripts\txt_sm04\sm04010105354.txt,test
sm04010105355,sm04,data\raw\wav_sm04\sm04010105355.wav,data\labels\lab_sm04\sm04010105355.lab,data\transcripts\txt_sm04\sm04010105355.txt,train
sm04010105356,sm04,data\raw\wav_sm04\sm04010105356.wav,data\labels\lab_sm04\sm04010105356.lab,data\transcripts\txt_sm04\sm04010105356.txt,train
sm04010105357,sm04,data\raw\wav_sm04\sm04010105357.wav,data\labels\lab_sm04\sm04010105357.lab,data\transcripts\txt_sm04\sm04010105357.txt,train
sm04010105358,sm04,data\raw\wav_sm04\sm04010105358.wav,data\labels\lab_sm04\sm04010105358.lab,data\transcripts\txt_sm04\sm04010105358.txt,train
sm04010105359,sm04,data\raw\wav_sm04\sm04010105359.wav,data\labels\lab_sm04\sm04010105359.lab,data\transcripts\txt_sm04\sm04010105359.txt,train
sm04010105360,sm04,data\raw\wav_sm04\sm04010105360.wav,data\labels\lab_sm04\sm04010105360.lab,data\transcripts\txt_sm04\sm04010105360.txt,val
sm04010105361,sm04,data\raw\wav_sm04\sm04010105361.wav,data\labels\lab_sm04\sm04010105361.lab,data\transcripts\txt_sm04\sm04010105361.txt,test
sm04010105362,sm04,data\raw\wav_sm04\sm04010105362.wav,data\labels\lab_sm04\sm04010105362.lab,data\transcripts\txt_sm04\sm04010105362.txt,train
sm04010105363,sm04,data\raw\wav_sm04\sm04010105363.wav,data\labels\lab_sm04\sm04010105363.lab,data\transcripts\txt_sm04\sm04010105363.txt,train
sm04010105364,sm04,data\raw\wav_sm04\sm04010105364.wav,data\labels\lab_sm04\sm04010105364.lab,data\transcripts\txt_sm04\sm04010105364.txt,train
sm04010105365,sm04,data\raw\wav_sm04\sm04010105365.wav,data\labels\lab_sm04\sm04010105365.lab,data\transcripts\txt_sm04\sm04010105365.txt,val
sm04010105367,sm04,data\raw\wav_sm04\sm04010105367.wav,data\labels\lab_sm04\sm04010105367.lab,data\transcripts\txt_sm04\sm04010105367.txt,test
sm04010105368,sm04,data\raw\wav_sm04\sm04010105368.wav,data\labels\lab_sm04\sm04010105368.lab,data\transcripts\txt_sm04\sm04010105368.txt,train
sm04010105369,sm04,data\raw\wav_sm04\sm04010105369.wav,data\labels\lab_sm04\sm04010105369.lab,data\transcripts\txt_sm04\sm04010105369.txt,train
sm04010105370,sm04,data\raw\wav_sm04\sm04010105370.wav,data\labels\lab_sm04\sm04010105370.lab,data\transcripts\txt_sm04\sm04010105370.txt,test
sm04010105371,sm04,data\raw\wav_sm04\sm04010105371.wav,data\labels\lab_sm04\sm04010105371.lab,data\transcripts\txt_sm04\sm04010105371.txt,test
sm04010105372,sm04,data\raw\wav_sm04\sm04010105372.wav,data\labels\lab_sm04\sm04010105372.lab,data\transcripts\txt_sm04\sm04010105372.txt,train
sm04010105373,sm04,data\raw\wav_sm04\sm04010105373.wav,data\labels\lab_sm04\sm04010105373.lab,data\transcripts\txt_sm04\sm04010105373.txt,train
sm04010105374,sm04,data\raw\wav_sm04\sm04010105374.wav,data\labels\lab_sm04\sm04010105374.lab,data\transcripts\txt_sm04\sm04010105374.txt,train
sm04010105375,sm04,data\raw\wav_sm04\sm04010105375.wav,data\labels\lab_sm04\sm04010105375.lab,data\transcripts\txt_sm04\sm04010105375.txt,train
sm04010105376,sm04,data\raw\wav_sm04\sm04010105376.wav,data\labels\lab_sm04\sm04010105376.lab,data\transcripts\txt_sm04\sm04010105376.txt,val
sm04010105377,sm04,data\raw\wav_sm04\sm04010105377.wav,data\labels\lab_sm04\sm04010105377.lab,data\transcripts\txt_sm04\sm04010105377.txt,test
sm04010105378,sm04,data\raw\wav_sm04\sm04010105378.wav,data\labels\lab_sm04\sm04010105378.lab,data\transcripts\txt_sm04\sm04010105378.txt,test
sm04020204201,sm04,data\raw\wav_sm04\sm04020204201.wav,data\labels\lab_sm04\sm04020204201.lab,data\transcripts\txt_sm04\sm04020204201.txt,val
sm04020204202,sm04,data\raw\wav_sm04\sm04020204202.wav,data\labels\lab_sm04\sm04020204202.lab,data\transcripts\txt_sm04\sm04020204202.txt,val
sm04020204203,sm04,data\raw\wav_sm04\sm04020204203.wav,data\labels\lab_sm04\sm04020204203.lab,data\transcripts\txt_sm04\sm04020204203.txt,train
sm04020204204,sm04,data\raw\wav_sm04\sm04020204204.wav,data\labels\lab_sm04\sm04020204204.lab,data\transcripts\txt_sm04\sm04020204204.txt,train
sm04020204205,sm04,data\raw\wav_sm04\sm04020204205.wav,data\labels\lab_sm04\sm04020204205.lab,data\transcripts\txt_sm04\sm04020204205.txt,train
sm04020204206,sm04,data\raw\wav_sm04\sm04020204206.wav,data\labels\lab_sm04\sm04020204206.lab,data\transcripts\txt_sm04\sm04020204206.txt,train
sm04020204207,sm04,data\raw\wav_sm04\sm04020204207.wav,data\labels\lab_sm04\sm04020204207.lab,data\transcripts\txt_sm04\sm04020204207.txt,train
sm04020204208,sm04,data\raw\wav_sm04\sm04020204208.wav,data\labels\lab_sm04\sm04020204208.lab,data\transcripts\txt_sm04\sm04020204208.txt,train
sm04020204209,sm04,data\raw\wav_sm04\sm04020204209.wav,data\labels\lab_sm04\sm04020204209.lab,data\transcripts\txt_sm04\sm04020204209.txt,val
sm04020204210,sm04,data\raw\wav_sm04\sm04020204210.wav,data\labels\lab_sm04\sm04020204210.lab,data\transcripts\txt_sm04\sm04020204210.txt,test
sm04020204211,sm04,data\raw\wav_sm04\sm04020204211.wav,data\labels\lab_sm04\sm04020204211.lab,data\transcripts\txt_sm04\sm04020204211.txt,test
sm04020204212,sm04,data\raw\wav_sm04\sm04020204212.wav,data\labels\lab_sm04\sm04020204212.lab,data\transcripts\txt_sm04\sm04020204212.txt,test
sm04020204213,sm04,data\raw\wav_sm04\sm04020204213.wav,data\labels\lab_sm04\sm04020204213.lab,data\transcripts\txt_sm04\sm04020204213.txt,train
sm04020204214,sm04,data\raw\wav_sm04\sm04020204214.wav,data\labels\lab_sm04\sm04020204214.lab,data\transcripts\txt_sm04\sm04020204214.txt,test
sm04020204215,sm04,data\raw\wav_sm04\sm04020204215.wav,data\labels\lab_sm04\sm04020204215.lab,data\transcripts\txt_sm04\sm04020204215.txt,train
sm04020204216,sm04,data\raw\wav_sm04\sm04020204216.wav,data\labels\lab_sm04\sm04020204216.lab,data\transcripts\txt_sm04\sm04020204216.txt,train
sm04020204217,sm04,data\raw\wav_sm04\sm04020204217.wav,data\labels\lab_sm04\sm04020204217.lab,data\transcripts\txt_sm04\sm04020204217.txt,train
sm04020204218,sm04,data\raw\wav_sm04\sm04020204218.wav,data\labels\lab_sm04\sm04020204218.lab,data\transcripts\txt_sm04\sm04020204218.txt,train
sm04020204219,sm04,data\raw\wav_sm04\sm04020204219.wav,data\labels\lab_sm04\sm04020204219.lab,data\transcripts\txt_sm04\sm04020204219.txt,train
sm04020204220,sm04,data\raw\wav_sm04\sm04020204220.wav,data\labels\lab_sm04\sm04020204220.lab,data\transcripts\txt_sm04\sm04020204220.txt,test
sm04020204221,sm04,data\raw\wav_sm04\sm04020204221.wav,data\labels\lab_sm04\sm04020204221.lab,data\transcripts\txt_sm04\sm04020204221.txt,test
sm04020204222,sm04,data\raw\wav_sm04\sm04020204222.wav,data\labels\lab_sm04\sm04020204222.lab,data\transcripts\txt_sm04\sm04020204222.txt,train
sm04020204223,sm04,data\raw\wav_sm04\sm04020204223.wav,data\labels\lab_sm04\sm04020204223.lab,data\transcripts\txt_sm04\sm04020204223.txt,train
sm04020204224,sm04,data\raw\wav_sm04\sm04020204224.wav,data\labels\lab_sm04\sm04020204224.lab,data\transcripts\txt_sm04\sm04020204224.txt,train
sm04020204225,sm04,data\raw\wav_sm04\sm04020204225.wav,data\labels\lab_sm04\sm04020204225.lab,data\transcripts\txt_sm04\sm04020204225.txt,train
sm04020204226,sm04,data\raw\wav_sm04\sm04020204226.wav,data\labels\lab_sm04\sm04020204226.lab,data\transcripts\txt_sm04\sm04020204226.txt,train
sm04020204227,sm04,data\raw\wav_sm04\sm04020204227.wav,data\labels\lab_sm04\sm04020204227.lab,data\transcripts\txt_sm04\sm04020204227.txt,train
sm04020204228,sm04,data\raw\wav_sm04\sm04020204228.wav,data\labels\lab_sm04\sm04020204228.lab,data\transcripts\txt_sm04\sm04020204228.txt,test
sm04020204229,sm04,data\raw\wav_sm04\sm04020204229.wav,data\labels\lab_sm04\sm04020204229.lab,data\transcripts\txt_sm04\sm04020204229.txt,train
sm04020204230,sm04,data\raw\wav_sm04\sm04020204230.wav,data\labels\lab_sm04\sm04020204230.lab,data\transcripts\txt_sm04\sm04020204230.txt,train
sm04020204231,sm04,data\raw\wav_sm04\sm04020204231.wav,data\labels\lab_sm04\sm04020204231.lab,data\transcripts\txt_sm04\sm04020204231.txt,val
sm04020204232,sm04,data\raw\wav_sm04\sm04020204232.wav,data\labels\lab_sm04\sm04020204232.lab,data\transcripts\txt_sm04\sm04020204232.txt,test
sm04020204233,sm04,data\raw\wav_sm04\sm04020204233.wav,data\labels\lab_sm04\sm04020204233.lab,data\transcripts\txt_sm04\sm04020204233.txt,test
sm04020204234,sm04,data\raw\wav_sm04\sm04020204234.wav,data\labels\lab_sm04\sm04020204234.lab,data\transcripts\txt_sm04\sm04020204234.txt,train
sm04020204235,sm04,data\raw\wav_sm04\sm04020204235.wav,data\labels\lab_sm04\sm04020204235.lab,data\transcripts\txt_sm04\sm04020204235.txt,test
sm04020204236,sm04,data\raw\wav_sm04\sm04020204236.wav,data\labels\lab_sm04\sm04020204236.lab,data\transcripts\txt_sm04\sm04020204236.txt,train
sm04020204237,sm04,data\raw\wav_sm04\sm04020204237.wav,data\labels\lab_sm04\sm04020204237.lab,data\transcripts\txt_sm04\sm04020204237.txt,train
sm04020204238,sm04,data\raw\wav_sm04\sm04020204238.wav,data\labels\lab_sm04\sm04020204238.lab,data\transcripts\txt_sm04\sm04020204238.txt,train
sm04020204301,sm04,data\raw\wav_sm04\sm04020204301.wav,data\labels\lab_sm04\sm04020204301.lab,data\transcripts\txt_sm04\sm04020204301.txt,train
sm04020204302,sm04,data\raw\wav_sm04\sm04020204302.wav,data\labels\lab_sm04\sm04020204302.lab,data\transcripts\txt_sm04\sm04020204302.txt,test
sm04020204303,sm04,data\raw\wav_sm04\sm04020204303.wav,data\labels\lab_sm04\sm04020204303.lab,data\transcripts\txt_sm04\sm04020204303.txt,train
sm04020204304,sm04,data\raw\wav_sm04\sm04020204304.wav,data\labels\lab_sm04\sm04020204304.lab,data\transcripts\txt_sm04\sm04020204304.txt,train
sm04020204305,sm04,data\raw\wav_sm04\sm04020204305.wav,data\labels\lab_sm04\sm04020204305.lab,data\transcripts\txt_sm04\sm04020204305.txt,train
sm04020204306,sm04,data\raw\wav_sm04\sm04020204306.wav,data\labels\lab_sm04\sm04020204306.lab,data\transcripts\txt_sm04\sm04020204306.txt,train
sm04020204307,sm04,data\raw\wav_sm04\sm04020204307.wav,data\labels\lab_sm04\sm04020204307.lab,data\transcripts\txt_sm04\sm04020204307.txt,val
sm04020204308,sm04,data\raw\wav_sm04\sm04020204308.wav,data\labels\lab_sm04\sm04020204308.lab,data\transcripts\txt_sm04\sm04020204308.txt,train
sm04020204309,sm04,data\raw\wav_sm04\sm04020204309.wav,data\labels\lab_sm04\sm04020204309.lab,data\transcripts\txt_sm04\sm04020204309.txt,train
sm04020204310,sm04,data\raw\wav_sm04\sm04020204310.wav,data\labels\lab_sm04\sm04020204310.lab,data\transcripts\txt_sm04\sm04020204310.txt,train
sm04020204311,sm04,data\raw\wav_sm04\sm04020204311.wav,data\labels\lab_sm04\sm04020204311.lab,data\transcripts\txt_sm04\sm04020204311.txt,train
sm04020204312,sm04,data\raw\wav_sm04\sm04020204312.wav,data\labels\lab_sm04\sm04020204312.lab,data\transcripts\txt_sm04\sm04020204312.txt,train
sm04020204313,sm04,data\raw\wav_sm04\sm04020204313.wav,data\labels\lab_sm04\sm04020204313.lab,data\transcripts\txt_sm04\sm04020204313.txt,train
sm04020204314,sm04,data\raw\wav_sm04\sm04020204314.wav,data\labels\lab_sm04\sm04020204314.lab,data\transcripts\txt_sm04\sm04020204314.txt,val
sm04020204315,sm04,data\raw\wav_sm04\sm04020204315.wav,data\labels\lab_sm04\sm04020204315.lab,data\transcripts\txt_sm04\sm04020204315.txt,val
sm04020204316,sm04,data\raw\wav_sm04\sm04020204316.wav,data\labels\lab_sm04\sm04020204316.lab,data\transcripts\txt_sm04\sm04020204316.txt,val
sm04020204317,sm04,data\raw\wav_sm04\sm04020204317.wav,data\labels\lab_sm04\sm04020204317.lab,data\transcripts\txt_sm04\sm04020204317.txt,train
sm04020204318,sm04,data\raw\wav_sm04\sm04020204318.wav,data\labels\lab_sm04\sm04020204318.lab,data\transcripts\txt_sm04\sm04020204318.txt,test
sm04020204319,sm04,data\raw\wav_sm04\sm04020204319.wav,data\labels\lab_sm04\sm04020204319.lab,data\transcripts\txt_sm04\sm04020204319.txt,val
sm04020204320,sm04,data\raw\wav_sm04\sm04020204320.wav,data\labels\lab_sm04\sm04020204320.lab,data\transcripts\txt_sm04\sm04020204320.txt,train
sm04020204321,sm04,data\raw\wav_sm04\sm04020204321.wav,data\labels\lab_sm04\sm04020204321.lab,data\transcripts\txt_sm04\sm04020204321.txt,train
sm04020204322,sm04,data\raw\wav_sm04\sm04020204322.wav,data\labels\lab_sm04\sm04020204322.lab,data\transcripts\txt_sm04\sm04020204322.txt,test
sm04020204323,sm04,data\raw\wav_sm04\sm04020204323.wav,data\labels\lab_sm04\sm04020204323.lab,data\transcripts\txt_sm04\sm04020204323.txt,val
sm04020204324,sm04,data\raw\wav_sm04\sm04020204324.wav,data\labels\lab_sm04\sm04020204324.lab,data\transcripts\txt_sm04\sm04020204324.txt,test
sm04020204325,sm04,data\raw\wav_sm04\sm04020204325.wav,data\labels\lab_sm04\sm04020204325.lab,data\transcripts\txt_sm04\sm04020204325.txt,test
sm04020204326,sm04,data\raw\wav_sm04\sm04020204326.wav,data\labels\lab_sm04\sm04020204326.lab,data\transcripts\txt_sm04\sm04020204326.txt,test
sm04020204327,sm04,data\raw\wav_sm04\sm04020204327.wav,data\labels\lab_sm04\sm04020204327.lab,data\transcripts\txt_sm04\sm04020204327.txt,train
sm04020204328,sm04,data\raw\wav_sm04\sm04020204328.wav,data\labels\lab_sm04\sm04020204328.lab,data\transcripts\txt_sm04\sm04020204328.txt,train
sm04020204329,sm04,data\raw\wav_sm04\sm04020204329.wav,data\labels\lab_sm04\sm04020204329.lab,data\transcripts\txt_sm04\sm04020204329.txt,test
sm04020204330,sm04,data\raw\wav_sm04\sm04020204330.wav,data\labels\lab_sm04\sm04020204330.lab,data\transcripts\txt_sm04\sm04020204330.txt,train
sm04020204331,sm04,data\raw\wav_sm04\sm04020204331.wav,data\labels\lab_sm04\sm04020204331.lab,data\transcripts\txt_sm04\sm04020204331.txt,val
sm04020204332,sm04,data\raw\wav_sm04\sm04020204332.wav,data\labels\lab_sm04\sm04020204332.lab,data\transcripts\txt_sm04\sm04020204332.txt,test
sm04020204333,sm04,data\raw\wav_sm04\sm04020204333.wav,data\labels\lab_sm04\sm04020204333.lab,data\transcripts\txt_sm04\sm04020204333.txt,test
sm04020204334,sm04,data\raw\wav_sm04\sm04020204334.wav,data\labels\lab_sm04\sm04020204334.lab,data\transcripts\txt_sm04\sm04020204334.txt,train
sm04020204335,sm04,data\raw\wav_sm04\sm04020204335.wav,data\labels\lab_sm04\sm04020204335.lab,data\transcripts\txt_sm04\sm04020204335.txt,train
sm04020204336,sm04,data\raw\wav_sm04\sm04020204336.wav,data\labels\lab_sm04\sm04020204336.lab,data\transcripts\txt_sm04\sm04020204336.txt,train
sm04020204337,sm04,data\raw\wav_sm04\sm04020204337.wav,data\labels\lab_sm04\sm04020204337.lab,data\transcripts\txt_sm04\sm04020204337.txt,val
sm04020204338,sm04,data\raw\wav_sm04\sm04020204338.wav,data\labels\lab_sm04\sm04020204338.lab,data\transcripts\txt_sm04\sm04020204338.txt,train
sm04020204339,sm04,data\raw\wav_sm04\sm04020204339.wav,data\labels\lab_sm04\sm04020204339.lab,data\transcripts\txt_sm04\sm04020204339.txt,test
sm04020204340,sm04,data\raw\wav_sm04\sm04020204340.wav,data\labels\lab_sm04\sm04020204340.lab,data\transcripts\txt_sm04\sm04020204340.txt,test
sm04020204341,sm04,data\raw\wav_sm04\sm04020204341.wav,data\labels\lab_sm04\sm04020204341.lab,data\transcripts\txt_sm04\sm04020204341.txt,test
sm04020204342,sm04,data\raw\wav_sm04\sm04020204342.wav,data\labels\lab_sm04\sm04020204342.lab,data\transcripts\txt_sm04\sm04020204342.txt,val
sm04020204343,sm04,data\raw\wav_sm04\sm04020204343.wav,data\labels\lab_sm04\sm04020204343.lab,data\transcripts\txt_sm04\sm04020204343.txt,train
sm04020204344,sm04,data\raw\wav_sm04\sm04020204344.wav,data\labels\lab_sm04\sm04020204344.lab,data\transcripts\txt_sm04\sm04020204344.txt,train
sm04020204345,sm04,data\raw\wav_sm04\sm04020204345.wav,data\labels\lab_sm04\sm04020204345.lab,data\transcripts\txt_sm04\sm04020204345.txt,train
sm04020204346,sm04,data\raw\wav_sm04\sm04020204346.wav,data\labels\lab_sm04\sm04020204346.lab,data\transcripts\txt_sm04\sm04020204346.txt,test
sm04020204347,sm04,data\raw\wav_sm04\sm04020204347.wav,data\labels\lab_sm04\sm04020204347.lab,data\transcripts\txt_sm04\sm04020204347.txt,train
sm04020204348,sm04,data\raw\wav_sm04\sm04020204348.wav,data\labels\lab_sm04\sm04020204348.lab,data\transcripts\txt_sm04\sm04020204348.txt,train
sm04020204349,sm04,data\raw\wav_sm04\sm04020204349.wav,data\labels\lab_sm04\sm04020204349.lab,data\transcripts\txt_sm04\sm04020204349.txt,train
sm04020204350,sm04,data\raw\wav_sm04\sm04020204350.wav,data\labels\lab_sm04\sm04020204350.lab,data\transcripts\txt_sm04\sm04020204350.txt,test
sm04020204351,sm04,data\raw\wav_sm04\sm04020204351.wav,data\labels\lab_sm04\sm04020204351.lab,data\transcripts\txt_sm04\sm04020204351.txt,train
sm04020204352,sm04,data\raw\wav_sm04\sm04020204352.wav,data\labels\lab_sm04\sm04020204352.lab,data\transcripts\txt_sm04\sm04020204352.txt,train
sm04020204353,sm04,data\raw\wav_sm04\sm04020204353.wav,data\labels\lab_sm04\sm04020204353.lab,data\transcripts\txt_sm04\sm04020204353.txt,train
sm04020204354,sm04,data\raw\wav_sm04\sm04020204354.wav,data\labels\lab_sm04\sm04020204354.lab,data\transcripts\txt_sm04\sm04020204354.txt,train
sm04020204355,sm04,data\raw\wav_sm04\sm04020204355.wav,data\labels\lab_sm04\sm04020204355.lab,data\transcripts\txt_sm04\sm04020204355.txt,train
sm04020204356,sm04,data\raw\wav_sm04\sm04020204356.wav,data\labels\lab_sm04\sm04020204356.lab,data\transcripts\txt_sm04\sm04020204356.txt,train
